bytes	files	directory
1032878158	2028	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_fixon_100ep_20260721_accumulated_ep680/icp_replay_dataset
1154651260	2578	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_fixon_100ep_20260721_accumulated_ep708/icp_replay_dataset
459583100	821	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_fixon_100ep_20260721_accumulated_ep783/icp_replay_dataset
1246266405	2177	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_fixon_100ep_20260721_accumulated_ep813/icp_replay_dataset
400592470	861	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_fixon_100ep_20260721_accumulated_ep889/icp_replay_dataset
778472287	1583	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_fixon_100ep_20260721_accumulated_ep88/icp_replay_dataset
534262275	1103	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_fixon_100ep_20260721_accumulated_ep89/icp_replay_dataset
416795034	903	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_fixon_100ep_20260721_accumulated_ep932/icp_replay_dataset
1563895224	3178	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_fixon_100ep_20260721_accumulated_ep963/icp_replay_dataset
711364890	1443	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_fixon_100ep_20260721_accumulated_ep96/icp_replay_dataset
444147167	1056	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_fixon_100ep_20260721_accumulated_ep994/icp_replay_dataset
5098063502	6018	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_anchor_stop_active50_20260728_ep196/icp_replay_dataset
2247165904	2479	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_anchor_stop_active50_20260728_ep19/icp_replay_dataset
2530274517	2840	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_anchor_stop_active50_20260728_ep205/icp_replay_dataset
4971009216	6020	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_anchor_stop_active50_20260728_ep264/icp_replay_dataset
2534914519	3035	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_anchor_stop_active50_20260728_ep264.incomplete.20260729T025113/icp_replay_dataset
2225941288	2492	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_anchor_stop_active50_20260728_ep268/icp_replay_dataset
3809500264	4355	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_anchor_stop_active50_20260728_ep268.incomplete.20260729T054556/icp_replay_dataset
1540135871	1728	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_anchor_stop_active50_20260728_ep310/icp_replay_dataset
2237338148	2781	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_anchor_stop_active50_20260728_ep344/icp_replay_dataset
2916379851	3627	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_anchor_stop_active50_20260728_ep344.incomplete.20260729T084859/icp_replay_dataset
2347781585	2620	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_anchor_stop_active50_20260728_ep4/icp_replay_dataset
4857725864	5414	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_anchor_stop_active50_20260728_ep5.incomplete.20260728T221456/icp_replay_dataset
1062564235	1121	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_anchor_stop_active50_20260728_ep87/icp_replay_dataset
403869434	368	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_anchor_stop_active50_20260728_ep87.incomplete.20260728T224449/icp_replay_dataset
1499577476	1584	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_anchor_stop_active50_20260728_ep88/icp_replay_dataset
1380985022	1510	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_anchor_stop_active50_20260728_ep89/icp_replay_dataset
5261662428	6024	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_anchor_stop_active50_20260728_ep93/icp_replay_dataset
2419320550	2806	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_anchor_stop_active50_20260728_ep95/icp_replay_dataset
1208868807	1437	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_anchor_stop_blindspot_bounded_20260728_ep420/icp_replay_dataset
141334217	139	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_anchor_stop_blindspot_detached_20260728_ep89/icp_replay_dataset
921804277	1015	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_anchor_stop_blindspot_exitdiag_20260728_ep89/icp_replay_dataset
1898955345	2053	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_anchor_stop_blindspot_fixed_20260728_ep89/icp_replay_dataset
52302403	38	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_anchor_stop_blindspot_smoke_20260728_ep89/icp_replay_dataset
2807481687	3168	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_anchor_stop_smoke_20260728_ep205/icp_replay_dataset
382161434	433	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_anchor_stop_smoke_20260728_ep490/icp_replay_dataset
5293791189	6016	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep100/icp_replay_dataset
900239304	947	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep1062/icp_replay_dataset
1001870886	1268	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep1069/icp_replay_dataset
3037123512	3352	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep18/icp_replay_dataset
4928936479	6018	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep196/icp_replay_dataset
428333488	474	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep19/icp_replay_dataset
1100064472	1217	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep205/icp_replay_dataset
891507143	1069	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep264/icp_replay_dataset
5144940232	6018	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep276/icp_replay_dataset
937581476	1036	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep278/icp_replay_dataset
295895377	308	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep288/icp_replay_dataset
1699465150	1883	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep28/icp_replay_dataset
1443987590	1607	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep310/icp_replay_dataset
671109698	779	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep324/icp_replay_dataset
674671818	793	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep333/icp_replay_dataset
5050641089	6017	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep344/icp_replay_dataset
1649808793	1972	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep351/icp_replay_dataset
1262929847	1380	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep355/icp_replay_dataset
1809423961	2057	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep366/icp_replay_dataset
643527946	853	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep384/icp_replay_dataset
524496527	672	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep385/icp_replay_dataset
2428957975	2746	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep387/icp_replay_dataset
815702951	912	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep3/icp_replay_dataset
2390138372	2753	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep420/icp_replay_dataset
545278060	611	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep427/icp_replay_dataset
781533859	910	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep448/icp_replay_dataset
5783507408	6013	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep484/icp_replay_dataset
1298486474	1515	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep489/icp_replay_dataset
2495221528	2865	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep490/icp_replay_dataset
852077941	944	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep539/icp_replay_dataset
1784679971	2060	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep579/icp_replay_dataset
1363561465	1552	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep581/icp_replay_dataset
2170874637	2323	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep613/icp_replay_dataset
734816460	795	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep615/icp_replay_dataset
298118723	321	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep645/icp_replay_dataset
1028670633	1153	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep646/icp_replay_dataset
534830008	640	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep654/icp_replay_dataset
1367333096	1513	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep658/icp_replay_dataset
2111154507	2473	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep671/icp_replay_dataset
496915552	550	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep681/icp_replay_dataset
225306517	248	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep682/icp_replay_dataset
761338605	825	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep687/icp_replay_dataset
690987980	742	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep688/icp_replay_dataset
6023899049	6019	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep698/icp_replay_dataset
5542898210	6017	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep715/icp_replay_dataset
1266147205	1450	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep762/icp_replay_dataset
1974822591	2246	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep764/icp_replay_dataset
469798106	493	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep784/icp_replay_dataset
1098352685	1183	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep785/icp_replay_dataset
882964112	1001	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep814/icp_replay_dataset
753499781	851	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep815/icp_replay_dataset
5494475869	6011	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep844/icp_replay_dataset
1035062114	1081	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep87/icp_replay_dataset
1363092096	1545	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep888/icp_replay_dataset
1666227912	1935	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep890/icp_replay_dataset
1860150195	2048	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep929/icp_replay_dataset
1912203607	2184	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep93/icp_replay_dataset
1160470328	1311	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep95/icp_replay_dataset
1434914919	1662	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep961/icp_replay_dataset
884673869	1033	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep962/icp_replay_dataset
1366691769	1637	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_decision_shadow_rgbd_100ep_20260724_ep987/icp_replay_dataset
595141213	1178	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_online_shadow_canary_5ep_20260723_retry2_ep539/icp_replay_dataset
795500025	1703	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_online_shadow_canary_5ep_20260723_retry2_ep579/icp_replay_dataset
334721436	603	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_online_shadow_canary_5ep_20260723_retry2_ep688/icp_replay_dataset
762441744	885	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_policy_v2_active_50ep_outbound_top_20260725_ep196.incomplete.20260725T224617/icp_replay_dataset
464545878	513	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_policy_v2_active_50ep_outbound_top_20260725_ep19/icp_replay_dataset
